date,headline,category,sentiment
2023-10-30,BoT challenges banks to offer affordable agri-loans,Banking,Neutral
2023-10-30,NMB profit crosses half-trillion shillings,Banking,Positive
2023-10-30,Twiga Minerals contribution to economy wins PM recognition,General,Neutral
2023-10-29,Tanzania eyes UK honey market,Trade,Neutral
2023-10-29,Corporate bonds value at DSE increases by 112pc,General,Positive
2023-10-28,Mobile money subscriptions hit 51.7m,Banking,Positive
2023-10-28,Biteko hypes fisheries sector in poverty eradication,General,Neutral
2023-10-28,Tanzania best investment destination in East Africa,Investment,Positive
2023-10-28,"Tanzania, Türkiye enjoy vibrant business atmosphere",General,Neutral
2023-10-27,"EU, AFD to disburse 384.7bn/- for Kakono power plant",Energy,Neutral
2023-10-27,TADB profit surges 50 pc in three months,Banking,Positive
2023-10-27,Airpay launches its digital payment system in Zanzibar,Banking,Neutral
2023-10-27,"Coffee Board targets over 300,000 tonnes of coffee",Agriculture,Neutral
2023-10-26,Activists push for agroecology scaling up,Agriculture,Neutral
2023-10-26,ARA Petroleum enhances stake in Ruvuma Asset,Investment,Neutral
2023-10-26,"EABC, GIZ partner to push trade under AfCFTA",Trade,Neutral
2023-10-25,Mwanga Hakika buys TMRC stake,General,Neutral
2023-10-25,T-bill yields likely to hover around 8.5 pc,Policy,Neutral
2023-10-24,"Victoria, PASS partner to issue guarantee agri-loans",Agriculture,Neutral
2023-10-24,DSE equity turnover up 50 pc,General,Positive
2023-10-24,Exports value increases by 16pc annually,Trade,Positive
2023-10-23,SACCOS capital hits 1.2tri/-,Banking,Positive
2023-10-23,Stanbic pushes for financial inclusion,Banking,Neutral
2023-10-23,Karatu farmers see fortune in growing pigeon peas,Agriculture,Neutral
2023-10-23,Transporting cashews via Mtwara Port materialises,Trade,Neutral
2023-10-23,What DP World deal will bring to Dar Port,Trade,Neutral
2023-10-20,LATRA contributes 14bn/- to govt coffers,General,Neutral
2023-10-20,"Tanzania, US to boost commercial ties",Trade,Neutral
2023-10-20,How AFL valuable to Tanzania economy,General,Neutral
2023-10-20,Why East African International Trade Exhibition 2023 will boost regional economies,Trade,Neutral
2023-10-20,Current account deficit narrows,Policy,Neutral
2023-10-20,How emerging technologies can drive Africa’s digital and financial inclusion – Airtel Africa’s Group CEO,Banking,Neutral
2023-10-20,TPHPA collects 95 pc revenue in Q1,General,Neutral
2023-10-19,"Airtel, TerraPay to offer money services to travellers to UAE",Banking,Neutral
2023-10-19,How business reforms attract more investors in Tanzania,Investment,Neutral
2023-10-19,UN Agency challenges Tanzania to heighten sorghum production,Agriculture,Neutral
2023-10-19,Tanzania transformative agriculture vision impresses stakeholders,Agriculture,Neutral
2023-10-19,"US, Tanzania partner to boost horticulture sector",Trade,Neutral
2023-10-19,Govt intensifies efforts to achieve seed-self-sufficient by 2030,Agriculture,Neutral
2023-10-19,"BoT cautions banks, forex bureaux on counterfeit US dollar notes",Policy,Neutral
2023-10-19,Mwanga Hakika profit jumps threefold in Q3,Banking,Positive
2023-10-18,Dodoma set to double millet production,Agriculture,Positive
2023-10-17,GBT celebrates 20 years with tax contribution boost,General,Neutral
2023-10-17,TICL steals DSE show for two consecutive weeks,Banking,Neutral
2023-10-17,The correlation between safety and returns,General,Neutral
2023-10-17,TIB throws 980bn/- behind achieving SDGs,General,Neutral
2023-10-17,TOSCI to equip over 500 farmers with quality seeds,Agriculture,Neutral
2023-10-17,"Tanzania, China trade volume rises by 6.8 pc in eight months",Trade,Positive
2023-10-17,Govt efforts on ease of doing business woo more investors,Policy,Neutral
2023-10-17,NMB launches Hekima Plan for senior citizens,Banking,Neutral
2023-10-16,BoT unveils new foreign exchange regulations,Policy,Neutral
2023-10-16,Private extension systems:  Missing link in sustaining Africa’s  food system momentum,Agriculture,Neutral
2023-10-16,ALAF unveils 63bn/- colour coating line in Dar,Banking,Neutral
2023-10-16,Poultry fair brings 2000 stakeholders,General,Neutral
2023-10-16,World bank nods government’s efforts of scaling up vocational,Policy,Neutral
2023-10-14,Africa-Türkiye link to boost trade,Trade,Positive
2023-10-13,Coffee output brewing toward set goal,Agriculture,Neutral
2023-10-13,‘Rock blocks cut construction costs by 20pc’,Energy,Positive
2023-10-13,"NBC, Jubilee Allianz to provide insurance via TotalEnergies stations",Banking,Neutral
2023-10-12,TCB launches 82nd branch in Mpwapwa,Banking,Neutral
2023-10-12,EvMak gets online payment license from BoT,Banking,Neutral
2023-10-12,NMB to automate loan application for civil workers,Banking,Neutral
2023-10-12,CRDB exhibits SMEs success story at WB meeting,Banking,Positive
2023-10-11,Zanzibar records increased inflation,Policy,Negative
2023-10-10,President Samia lures Indian investors,Investment,Positive
2023-10-10,"Tanzania, India trade volume soars",Trade,Positive
2023-10-09,NICOL shareholders smile as dividend upped by 16pc,Banking,Positive
2023-10-09,TBA: Banks exhibit robust financial stability,Banking,Positive
2023-10-09,Envoy pledges to get Saudi Arabia investors,Investment,Positive
2023-10-09,"Horticulture, potato platform to spur seed industry",Agriculture,Neutral
2023-10-08,EAISA out to address  low insurance penetration,Banking,Neutral
2023-10-07,Biteko assures conducive investment environment in energy sector,Energy,Positive
2023-10-06,Mining sector to align with national investment plans,Investment,Neutral
2023-10-06,TASAC contribution to govt rises by five folds,General,Positive
2023-10-06,"GS1, USAID plan to register 2500 SME barcode",General,Neutral
2023-10-06,BoT asks banks to prepare for El Nino,Policy,Neutral
2023-10-06,CRDB’s Kijani bond heads for oversubscription,Banking,Positive
2023-10-06,EU-EAC extends market access programme,Trade,Neutral
2023-10-05,Z’bar’s current account deficit widens,Policy,Negative
2023-10-05,Annual credit growth to agriculture soars,Agriculture,Positive
2023-10-05,ZRA records admirable revenue collection,Policy,Positive
2023-10-03,DSE registers substantial surge in market activities,General,Neutral
2023-10-03,Miners urged to capitalise on gold,Investment,Neutral
2023-10-02,Govt: NMB special banking package to boost diaspora remittances,Forex,Neutral
2023-10-02,Twiga partnership creates sustainable value for stakeholders,General,Neutral
2023-10-02,"Reduce animal feed prices, Ulega tells producers",Agriculture,Negative
2023-10-01,PM stresses issuance of approved EFD receipts,Policy,Neutral
2023-09-30,Z’bar set to boost clove production,Agriculture,Neutral
2023-09-30,TZ lays emphasis on economic diplomacy,General,Neutral
2023-09-29,"TCCIA:  Africa’s free trade area to create wealth, jobs",Trade,Neutral
2023-09-29,TRA enhances efficiency through ICT technology,General,Neutral
2023-09-29,Mining Commission collects over 165bn/-,Investment,Neutral
2023-09-29,NDC optimistic on developing strategic resources,Investment,Neutral
2023-09-29,Dar eyes enhanced trade ties with Saudi Arabia,Trade,Neutral
2023-09-29,Tanzania forks out 484bn/- to fund EACOP,Investment,Positive
2023-09-28,"Goods, services imports surge",Trade,Neutral
2023-09-28,Zanzibar deploys electronic system to reduce cost of doing business,General,Neutral
2023-09-27,Financial sector stable: BoT Governor,Policy,Positive
2023-09-27,Govt to adopt NMB model in public enterprises ownership,Policy,Neutral
2023-09-27,‘Irrigation farming increases productivity from eight to 11 tonnes per hectre’,Agriculture,Positive
2023-09-27,"Isles ports propel economy, House told",Trade,Positive
2023-09-26,Mwinyi irked with skyrocketing prices of essential commodities,General,Negative
2023-09-26,TR lauds NMB for floating first sustainability bond in EAC,Banking,Positive
2023-09-26,Vodacom shareholders to pocket 22.3bn/- in dividends,Banking,Positive
2023-09-25,CRDB spearheads mission to woo FDIs,Investment,Positive
2023-09-25,"TotalEnergies to venture in CNG, clean electricity generation",Energy,Positive
2023-09-23,Fiscal deficit projected to narrow,Policy,Neutral
2023-09-22,‘Tax more wealthy people’,Policy,Neutral
2023-09-22,Why Tanzania is best destination for investors,General,Positive
2023-09-22,BoT to pay larger depositors of FBME,Policy,Neutral
2023-09-22,BECCO seeks regulatory assistance from BoT over bank guarantees,Banking,Neutral
2023-09-21,CRDB first bank to GIFA award in EAC,Banking,Neutral
2023-09-21,Three-year fiscal policy framework in offing,Policy,Neutral
2023-09-21,Increasing public spending lower poverty levels,General,Neutral
2023-09-20,Raff Military Textile explores opportunities to tap into the Tanzanian market,Trade,Neutral
2023-09-20,WB bullish on TZ growth prospects,Policy,Positive
2023-09-20,"Potato price plunges 30pc, chips stagnate",Agriculture,Negative
2023-09-20,Indian investors eye ICT sector,Investment,Neutral
2023-09-20,Absa joins ‘Wakala’ bandwagon,Banking,Neutral
2023-09-19,Samia lays foundation stone for 280bn/- fishing port project,Investment,Positive
2023-09-19,High import bills widens current account deficit,Trade,Negative
2023-09-19,Why insurance premiums hit 1.2tri/-,General,Neutral
2023-09-18,"Bashe tasks TARI to improve sesame, pigeon peas seedlings",Agriculture,Neutral
2023-09-18,New era for Tanzania fisheries sector,Agriculture,Positive
2023-09-18,IITA uses AI to detect cassava diseases,Agriculture,Neutral
2023-09-18,NMB earmarks 1.0bn/- for scholarship programme,Investment,Positive
2023-09-16,Minister Nchemba urges farmers to insure crops,Agriculture,Neutral
2023-09-16,State eyes cashew industrial park,General,Neutral
2023-09-15,Rice price drops 25pc due to good harvest,Agriculture,Positive
2023-09-15,Tanzanians urged to acquire art of gemstone value addition,General,Neutral
2023-09-15,Tigo launches SMEs summit to empower businesses,Banking,Neutral
2023-09-15,NDC inks pact with five companies to extract coal at Mchuchuma,Trade,Neutral
2023-09-14,FCC: Traders double-check goods before importation,Trade,Neutral
2023-09-14,TRA campaigns for correct receipts issuance,General,Neutral
2023-09-14,Russian bank to launch cross-border rupee transactions,Forex,Neutral
2023-09-14,TBS advised to expand operations countrywide,Transport,Neutral
2023-09-14,Govt bids to make Tanzania a top investment destination,General,Neutral
2023-09-14,Lobby group to unveil organic agriculture national strategy,Agriculture,Neutral
2023-09-14,"Modern call centre to transform livestock, fishery sector",General,Neutral
2023-09-14,CRDB introduces unique payment for bodaboda insurance,Banking,Neutral
2023-09-14,‘Zanzibaris are duty-bound to demand receipts’,General,Neutral
2023-09-13,NIC demonstrates how culture change spurs profit,Banking,Neutral
2023-09-13,Pineapple prices soar,Agriculture,Positive
2023-09-13,Tanga cement narrows Q2 losses to 2.1bn/-,Banking,Neutral
2023-09-13,Africa’s Standard Bank stays bullish on Tanzania,General,Positive
2023-09-13,TIC to launch one stop electronic system centre,General,Neutral
2023-09-12,NMB gains 10pc in 1st week of September,Banking,Positive
2023-09-12,Private sector credit remains stable,General,Neutral
2023-09-12,Kigali welcomes Tanzanian billionaire  to invest $100m in companies,Investment,Positive
2023-09-12,TEMDO to produce mini-mills  to boost sugar production,Agriculture,Positive
2023-09-12,MSMEs urged to capitalise on IMBEJU programme,General,Neutral
2023-09-12,BoT licenses Airpay for digital financial services,Banking,Neutral
2023-09-12,Kagera residents urged to invest in aquaculture,Agriculture,Neutral
2023-09-11,"TMRC, HFHI agree on house mortgage",Banking,Neutral
2023-09-11,Katavi RC woos livestock investors,Investment,Neutral
2023-09-11,TZ-China trade volume significantly increases,Trade,Positive
2023-09-11,TEMDO seeks 22bn/- for constructing modern workshop,Banking,Neutral
2023-09-11,"Charting Tanzania’s future: A deep dive into livestock, fisheries",Agriculture,Neutral
2023-09-11,CRDB’s Al Barakah lends 90bn/- in two years,Banking,Positive
2023-09-11,Absa signs condo mortgage deal to attract investors in hospitality industry,Banking,Neutral
2023-09-11,"Exim, eGaz to accelerate Zanzibar’s digital change",General,Neutral
2023-09-11,TBS advises MSMEs on global standards,General,Neutral
2023-09-10,Agric forum pays off as Tanzania seals 5.3bn/- deals,Agriculture,Positive
2023-09-10,Hopes high as AGRF closes,Agriculture,Neutral
2023-09-10,Agric forum pays  off as TZ seals  5.3bn/- deals,Agriculture,Positive
2023-09-09,Call to accelerate food systems transformation,Agriculture,Neutral
2023-09-09,"Women, youths key in agriculture transformation",Agriculture,Neutral
2023-09-09,"AGRF 2023: Banner of regeneration, solutions",Agriculture,Neutral
2023-09-08,Local company enters joint venture to manufacture switchboards,General,Neutral
2023-09-08,Tanzania determined to promote agriculture sector,Agriculture,Neutral
2023-09-08,BBT attracts multi-billion funding from partners,Banking,Neutral
2023-09-08,PM directs Biteko to work on fuel crisis,Energy,Negative
2023-09-08,Local company enters joint venture to manufacture switchboards,General,Neutral
2023-09-08,TMX goes from strength to strength,Banking,Neutral
2023-09-08,Manufacturers told to focus on import substitutions,Trade,Neutral
2023-09-08,Focus on agroecology to ensure food security in Africa,Agriculture,Neutral
2023-09-08,Local fish exporter plans to build collection centres to up exports,Trade,Neutral
2023-09-08,"Why research, innovations in livestock crucial to increase production",Agriculture,Neutral
2023-09-08,"Report stresses trade agreements to boost imports, exports",Trade,Neutral
2023-09-08,Govt assures farmers of timely supply of fertilisers,Agriculture,Neutral
2023-09-08,"Fisheries sector grew by 1.9pc in 2022, House told",Trade,Neutral
2023-09-08,WVC advices on addressing post- harvest loss,Agriculture,Neutral
2023-09-08,NMB ranks among most valuable company in EAC,Banking,Neutral
2023-09-07,Tanzania capitalises on climate-resilient seeds,Agriculture,Neutral
